-0.49 0.2 1.58
-0.49 0.21 1.41
-0.49 0.22 1.62
-0.49 0.23 1.53
-0.49 0.24 1.78
-0.49 0.25 1.69
-0.49 0.26 1.7
-0.49 0.27 1.63
-0.49 0.28 1.7
-0.49 0.29 1.57
-0.49 0.3 1.59
-0.49 0.31 1.58
-0.49 0.32 1.31
-0.49 0.33 1.56
-0.49 0.34 1.07
-0.49 0.35 1.43
-0.49 0.36 1.41
-0.49 0.37 1.48
-0.49 0.38 1.47
-0.49 0.39 1.41
-0.49 0.4 1.49
-0.49 0.41 1.76
-0.49 0.42 1.48
-0.49 0.43 1.46
-0.49 0.44 1.55
-0.49 0.45 1.52
-0.49 0.46 1.32
-0.49 0.47 1.35
-0.49 0.48 1.51
-0.49 0.49 1.35

-0.48 -0.5 1.46
-0.48 -0.49 1.39
-0.48 -0.48 1.24
-0.48 -0.47 1.53
-0.48 -0.46 1.52
-0.48 -0.45 1.33
-0.48 -0.44 1.35
-0.48 -0.43 1.47
-0.48 -0.42 1.53
-0.48 -0.41 1.42
-0.48 -0.4 1.39
-0.48 -0.39 1.5
-0.48 -0.38 1.54
-0.48 -0.37 1.55
-0.48 -0.36 1.46
-0.48 -0.35 1.71
-0.48 -0.34 1.66
-0.48 -0.33 1.75
-0.48 -0.32 1.45
-0.48 -0.31 1.63
-0.48 -0.3 1.63
-0.48 -0.29 1.31
-0.48 -0.28 1.53
-0.48 -0.27 1.69
-0.48 -0.26 1.71
-0.48 -0.25 1.36
-0.48 -0.24 1.51
-0.48 -0.23 1.53
-0.48 -0.22 1.62
-0.48 -0.21 1.48
-0.48 -0.2 1.71
-0.48 -0.19 1.32
-0.48 -0.18 1.85
-0.48 -0.17 1.4
-0.48 -0.16 1.81
-0.48 -0.15 1.77
-0.48 -0.14 1.42
-0.48 -0.13 1.62
-0.48 -0.12 1.68
-0.48 -0.11 1.85
-0.48 -0.1 1.74
-0.48 -0.09 1.69
-0.48 -0.08 1.53
-0.48 -0.07 1.54
-0.48 -0.06 1.68
-0.48 -0.05 1.81
-0.48 -0.04 1.66
-0.48 -0.03 1.59
-0.48 -0.02 1.97
-0.48 -0.01 1.83
-0.48 0 1.86
-0.48 0.01 1.8
-0.48 0.02 1.55
-0.48 0.03 1.61
-0.48 0.04 1.87
-0.48 0.05 1.39
-0.48 0.06 1.58
-0.48 0.07 1.68
-0.48 0.08 1.75
-0.48 0.09 1.48
-0.48 0.1 1.93
-0.48 0.11 1.35
-0.48 0.12 1.65
-0.48 0.13 1.77
-0.48 0.14 1.59
-0.48 0.15 1.6
-0.48 0.16 1.6
-0.48 0.17 1.57
-0.48 0.18 1.61
-0.48 0.19 1.78
-0.48 0.2 1.45
-0.48 0.21 1.75
-0.48 0.22 1.75
-0.48 0.23 1.64
-0.48 0.24 1.55
-0.48 0.25 1.51
-0.48 0.26 1.79
-0.48 0.27 1.53
-0.48 0.28 1.59
-0.48 0.29 1.6
-0.48 0.3 1.51
-0.48 0.31 1.46
-0.48 0.32 1.64
-0.48 0.33 1.42
-0.48 0.34 1.22
-0.48 0.35 1.6
-0.48 0.36 1.43
-0.48 0.37 1.43
-0.48 0.38 1.33
-0.48 0.39 1.51
-0.48 0.4 1.58
-0.48 0.41 1.52
-0.48 0.42 1.58
-0.48 0.43 1.43
-0.48 0.44 1.33
-0.48 0.45 1.37
-0.48 0.46 1.31
-0.48 0.47 1.73
-0.48 0.48 1.48
-0.48 0.49 1.28

-0.47 -0.5 1.27
-0.47 -0.49 1.21
-0.47 -0.48 1.51
-0.47 -0.47 1.31
-0.47 -0.46 1.56
-0.47 -0.45 1.44
-0.47 -0.44 1.43
-0.47 -0.43 1.49
-0.47 -0.42 1.62
-0.47 -0.41 1.18
-0.47 -0.4 1.41
-0.47 -0.39 1.56
-0.47 -0.38 1.49
-0.47 -0.37 1.43
-0.47 -0.36 1.61
-0.47 -0.35 1.58
-0.47 -0.34 1.45
-0.47 -0.33 1.55
-0.47 -0.32 1.52
-0.47 -0.31 1.45
-0.47 -0.3 1.6
-0.47 -0.29 1.6
-0.47 -0.28 1.43
-0.47 -0.27 1.55
-0.47 -0.26 1.66
-0.47 -0.25 1.53
-0.47 -0.24 1.89
-0.47 -0.23 1.58
-0.47 -0.22 1.76
-0.47 -0.21 1.73
-0.47 -0.2 1.63
-0.47 -0.19 1.73
-0.47 -0.18 1.7
-0.47 -0.17 1.52
-0.47 -0.16 1.77
-0.47 -0.15 1.87
-0.47 -0.14 1.81
-0.47 -0.13 1.62
-0.47 -0.12 1.52
-0.47 -0.11 1.75
-0.47 -0.1 1.85
-0.47 -0.09 1.57
-0.47 -0.08 1.45
-0.47 -0.07 1.39
-0.47 -0.06 1.98
-0.47 -0.05 1.6
-0.47 -0.04 1.58
-0.47 -0.03 1.57
-0.47 -0.02 1.73
-0.47 -0.01 1.78
-0.47 0 1.71
-0.47 0.01 1.85
-0.47 0.02 1.67
-0.47 0.03 1.73
-0.47 0.04 1.73
-0.47 0.05 1.61
-0.47 0.06 1.93
-0.47 0.07 1.71
-0.47 0.08 1.79
-0.47 0.09 1.66
-0.47 0.1 1.61
-0.47 0.11 1.52
-0.47 0.12 1.62
-0.47 0.13 1.66
-0.47 0.14 1.59
-0.47 0.15 1.66
-0.47 0.16 1.76
-0.47 0.17 1.62
-0.47 0.18 1.52
-0.47 0.19 1.61
-0.47 0.2 1.71
-0.47 0.21 1.44
-0.47 0.22 1.58
-0.47 0.23 1.52
-0.47 0.24 1.59
-0.47 0.25 1.65
-0.47 0.26 1.57
-0.47 0.27 1.53
-0.47 0.28 1.51
-0.47 0.29 1.8
-0.47 0.3 1.51
-0.47 0.31 1.57
-0.47 0.32 1.44
-0.47 0.33 1.67
-0.47 0.34 1.66
-0.47 0.35 1.65
-0.47 0.36 1.5
-0.47 0.37 1.5
-0.47 0.38 1.65
-0.47 0.39 1.31
-0.47 0.4 1.26
-0.47 0.41 1.4
-0.47 0.42 1.46
-0.47 0.43 1.61
-0.47 0.44 1.34
-0.47 0.45 1.58
-0.47 0.46 1.47
-0.47 0.47 1.56
-0.47 0.48 1.38
-0.47 0.49 1.43

-0.46 -0.5 1.52
-0.46 -0.49 1.4
-0.46 -0.48 1.21
-0.46 -0.47 1.55
-0.46 -0.46 1.55
-0.46 -0.45 1.48
-0.46 -0.44 1.39
-0.46 -0.43 1.31
-0.46 -0.42 1.45
-0.46 -0.41 1.35
-0.46 -0.4 1.43
-0.46 -0.39 1.47
-0.46 -0.38 1.63
-0.46 -0.37 1.48
-0.46 -0.36 1.54
-0.46 -0.35 1.61
-0.46 -0.34 1.52
-0.46 -0.33 1.61
-0.46 -0.32 1.53
-0.46 -0.31 1.51
-0.46 -0.3 1.72
-0.46 -0.29 1.67
-0.46 -0.28 1.58
-0.46 -0.27 1.59
-0.46 -0.26 1.76
-0.46 -0.25 2.03
-0.46 -0.24 1.73
-0.46 -0.23 1.74
-0.46 -0.22 1.65
-0.46 -0.21 1.58
-0.46 -0.2 1.93
-0.46 -0.19 1.53
-0.46 -0.18 1.78
-0.46 -0.17 1.5
-0.46 -0.16 1.66
-0.46 -0.15 1.45
-0.46 -0.14 1.57
-0.46 -0.13 1.68
-0.46 -0.12 1.76
-0.46 -0.11 2.02
-0.46 -0.1 1.63
-0.46 -0.09 1.77
-0.46 -0.08 2.02
-0.46 -0.07 1.81
-0.46 -0.06 1.75
-0.46 -0.05 1.74
-0.46 -0.04 1.62
-0.46 -0.03 1.94
-0.46 -0.02 1.69
-0.46 -0.01 1.87
-0.46 0 1.71
-0.46 0.01 1.84
-0.46 0.02 1.77
-0.46 0.03 1.77
-0.46 0.04 1.66
-0.46 0.05 1.65
-0.46 0.06 1.68
-0.46 0.07 1.88
-0.46 0.08 1.74
-0.46 0.09 1.76
-0.46 0.1 1.66
-0.46 0.11 1.89
-0.46 0.12 1.66
-0.46 0.13 1.65
-0.46 0.14 1.7
-0.46 0.15 2.06
-0.46 0.16 1.89
-0.46 0.17 1.88
-0.46 0.18 1.74
-0.46 0.19 1.63
-0.46 0.2 1.42
-0.46 0.21 1.63
-0.46 0.22 1.61
-0.46 0.23 1.72
-0.46 0.24 1.76
-0.46 0.25 1.71
-0.46 0.26 1.58
-0.46 0.27 1.49
-0.46 0.28 1.55
-0.46 0.29 1.49
-0.46 0.3 1.83
-0.46 0.31 1.38
-0.46 0.32 1.75
-0.46 0.33 1.48
-0.46 0.34 1.63
-0.46 0.35 1.54
-0.46 0.36 1.49
-0.46 0.37 1.65
-0.46 0.38 1.37
-0.46 0.39 1.62
-0.46 0.4 1.7
-0.46 0.41 1.68
-0.46 0.42 1.48
-0.46 0.43 1.71
-0.46 0.44 1.72
-0.46 0.45 1.61
-0.46 0.46 1.33
-0.46 0.47 1.46
-0.46 0.48 1.29
-0.46 0.49 1.62

-0.45 -0.5 1.44
-0.45 -0.49 1.57
-0.45 -0.48 1.55
-0.45 -0.47 1.58
-0.45 -0.46 1.62
-0.45 -0.45 1.4
-0.45 -0.44 1.47
-0.45 -0.43 1.65
-0.45 -0.42 1.56
-0.45 -0.41 1.57
-0.45 -0.4 1.48
-0.45 -0.39 1.53
-0.45 -0.38 1.49
-0.45 -0.37 1.65
-0.45 -0.36 1.67
-0.45 -0.35 1.97
-0.45 -0.34 1.55
-0.45 -0.33 1.61
-0.45 -0.32 1.77
-0.45 -0.31 1.74
-0.45 -0.3 1.64
-0.45 -0.29 1.51
-0.45 -0.28 1.47
-0.45 -0.27 1.66
-0.45 -0.26 1.58
-0.45 -0.25 1.53
-0.45 -0.24 1.75
-0.45 -0.23 1.73
-0.45 -0.22 1.72
-0.45 -0.21 1.54
-0.45 -0.2 1.51
-0.45 -0.19 1.88
-0.45 -0.18 1.78
-0.45 -0.17 1.53
-0.45 -0.16 1.93
-0.45 -0.15 1.93
-0.45 -0.14 1.91
-0.45 -0.13 1.75
-0.45 -0.12 1.83
-0.45 -0.11 1.74
-0.45 -0.1 1.92
-0.45 -0.09 1.69
-0.45 -0.08 1.98
-0.45 -0.07 1.76
-0.45 -0.06 1.61
-0.45 -0.05 2.09
-0.45 -0.04 1.66
-0.45 -0.03 1.84
-0.45 -0.02 1.71
-0.45 -0.01 1.7
-0.45 0 1.77
-0.45 0.01 1.91
-0.45 0.02 1.75
-0.45 0.03 1.62
-0.45 0.04 1.72
-0.45 0.05 1.91
-0.45 0.06 1.77
-0.45 0.07 2.08
-0.45 0.08 2.06
-0.45 0.09 1.85
-0.45 0.1 1.86
-0.45 0.11 1.52
-0.45 0.12 1.75
-0.45 0.13 1.77
-0.45 0.14 1.96
-0.45 0.15 1.48
-0.45 0.16 1.75
-0.45 0.17 1.64
-0.45 0.18 1.62
-0.45 0.19 1.69
-0.45 0.2 1.63
-0.45 0.21 1.8
-0.45 0.22 1.76
-0.45 0.23 1.8
-0.45 0.24 1.8
-0.45 0.25 1.52
-0.45 0.26 1.64
-0.45 0.27 1.91
-0.45 0.28 1.57
-0.45 0.29 1.49
-0.45 0.3 1.54
-0.45 0.31 1.55
-0.45 0.32 1.55
-0.45 0.33 1.43
-0.45 0.34 1.52
-0.45 0.35 1.55
-0.45 0.36 1.68
-0.45 0.37 1.44
-0.45 0.38 1.55
-0.45 0.39 1.4
-0.45 0.4 1.68
-0.45 0.41 1.44
-0.45 0.42 1.71
-0.45 0.43 1.54
-0.45 0.44 1.51
-0.45 0.45 1.34
-0.45 0.46 1.58
-0.45 0.47 1.65
-0.45 0.48 1.52
-0.45 0.49 1.43

-0.44 -0.5 1.44
-0.44 -0.49 1.51
-0.44 -0.48 1.52
-0.44 -0.47 1.52
-0.44 -0.46 1.51
-0.44 -0.45 1.53
-0.44 -0.44 1.52
-0.44 -0.43 1.51
-0.44 -0.42 1.77
-0.44 -0.41 1.59
-0.44 -0.4 1.93
-0.44 -0.39 1.61
-0.44 -0.38 1.47
-0.44 -0.37 1.65
-0.44 -0.36 1.58
-0.44 -0.35 1.63
-0.44 -0.34 1.8
-0.44 -0.33 1.55
-0.44 -0.32 1.52
-0.44 -0.31 1.49
-0.44 -0.3 1.91
-0.44 -0.29 1.67
-0.44 -0.28 1.58
-0.44 -0.27 1.65
-0.44 -0.26 1.55
-0.44 -0.25 1.57
-0.44 -0.24 1.7
-0.44 -0.23 1.83
-0.44 -0.22 1.81
-0.44 -0.21 1.71
-0.44 -0.2 1.88
-0.44 -0.19 1.61
-0.44 -0.18 1.81
-0.44 -0.17 1.82
-0.44 -0.16 1.57
-0.44 -0.15 1.82
-0.44 -0.14 1.99
-0.44 -0.13 1.74
-0.44 -0.12 1.85
-0.44 -0.11 1.94
-0.44 -0.1 1.79
-0.44 -0.09 1.74
-0.44 -0.08 1.8
-0.44 -0.07 1.82
-0.44 -0.06 1.69
-0.44 -0.05 1.99
-0.44 -0.04 2.16
-0.44 -0.03 1.74
-0.44 -0.02 2.07
-0.44 -0.01 1.93
-0.44 0 2.01
-0.44 0.01 1.93
-0.44 0.02 1.83
-0.44 0.03 1.66
-0.44 0.04 1.65
-0.44 0.05 1.85
-0.44 0.06 1.99
-0.44 0.07 1.84
-0.44 0.08 2.08
-0.44 0.09 1.9
-0.44 0.1 1.66
-0.44 0.11 2.05
-0.44 0.12 1.82
-0.44 0.13 1.66
-0.44 0.14 1.83
-0.44 0.15 1.7
-0.44 0.16 1.85
-0.44 0.17 1.49
-0.44 0.18 1.66
-0.44 0.19 1.82
-0.44 0.2 1.8
-0.44 0.21 1.68
-0.44 0.22 1.6
-0.44 0.23 1.92
-0.44 0.24 1.68
-0.44 0.25 1.59
-0.44 0.26 1.55
-0.44 0.27 1.58
-0.44 0.28 1.64
-0.44 0.29 1.59
-0.44 0.3 1.68
-0.44 0.31 1.46
-0.44 0.32 1.42
-0.44 0.33 1.68
-0.44 0.34 1.74
-0.44 0.35 1.45
-0.44 0.36 1.41
-0.44 0.37 1.57
-0.44 0.38 1.71
-0.44 0.39 1.74
-0.44 0.4 1.67
-0.44 0.41 1.83
-0.44 0.42 1.42
-0.44 0.43 1.52
-0.44 0.44 1.6
-0.44 0.45 1.41
-0.44 0.46 1.59
-0.44 0.47 1.45
-0.44 0.48 1.61
-0.44 0.49 1.33

-0.43 -0.5 1.56
-0.43 -0.49 1.42
-0.43 -0.48 1.5
-0.43 -0.47 1.6
-0.43 -0.46 1.66
-0.43 -0.45 1.51
-0.43 -0.44 1.46
-0.43 -0.43 1.39
-0.43 -0.42 1.53
-0.43 -0.41 1.74
-0.43 -0.4 1.52
-0.43 -0.39 1.66
-0.43 -0.38 1.81
-0.43 -0.37 1.62
-0.43 -0.36 1.45
-0.43 -0.35 1.52
-0.43 -0.34 1.84
-0.43 -0.33 1.69
-0.43 -0.32 1.57
-0.43 -0.31 1.51
-0.43 -0.3 1.74
-0.43 -0.29 1.94
-0.43 -0.28 1.98
-0.43 -0.27 1.99
-0.43 -0.26 1.71
-0.43 -0.25 1.69
-0.43 -0.24 1.95
-0.43 -0.23 1.94
-0.43 -0.22 1.73
-0.43 -0.21 1.66
-0.43 -0.2 1.7
-0.43 -0.19 1.86
-0.43 -0.18 1.9
-0.43 -0.17 1.93
-0.43 -0.16 1.67
-0.43 -0.15 1.82
-0.43 -0.14 1.71
-0.43 -0.13 2.2
-0.43 -0.12 2.02
-0.43 -0.11 1.79
-0.43 -0.1 1.79
-0.43 -0.09 1.75
-0.43 -0.08 2.07
-0.43 -0.07 2.12
-0.43 -0.06 1.55
-0.43 -0.05 2.02
-0.43 -0.04 1.92
-0.43 -0.03 1.86
-0.43 -0.02 2.05
-0.43 -0.01 1.64
-0.43 0 1.68
-0.43 0.01 1.67
-0.43 0.02 1.97
-0.43 0.03 1.8
-0.43 0.04 2.06
-0.43 0.05 2.04
-0.43 0.06 1.97
-0.43 0.07 1.97
-0.43 0.08 2.03
-0.43 0.09 1.87
-0.43 0.1 1.91
-0.43 0.11 1.93
-0.43 0.12 1.88
-0.43 0.13 1.73
-0.43 0.14 1.87
-0.43 0.15 1.79
-0.43 0.16 1.54
-0.43 0.17 1.77
-0.43 0.18 1.85
-0.43 0.19 1.77
-0.43 0.2 1.66
-0.43 0.21 1.85
-0.43 0.22 1.87
-0.43 0.23 1.9
-0.43 0.24 1.48
-0.43 0.25 1.9
-0.43 0.26 1.74
-0.43 0.27 1.69
-0.43 0.28 1.66
-0.43 0.29 1.58
-0.43 0.3 1.57
-0.43 0.31 1.6
-0.43 0.32 1.62
-0.43 0.33 1.8
-0.43 0.34 1.7
-0.43 0.35 1.64
-0.43 0.36 1.54
-0.43 0.37 1.78
-0.43 0.38 1.74
-0.43 0.39 1.65
-0.43 0.4 1.7
-0.43 0.41 1.55
-0.43 0.42 1.37
-0.43 0.43 1.91
-0.43 0.44 1.64
-0.43 0.45 1.74
-0.43 0.46 1.49
-0.43 0.47 1.67
-0.43 0.48 1.44
-0.43 0.49 1.37

-0.42 -0.5 1.31
-0.42 -0.49 1.51
-0.42 -0.48 1.64
-0.42 -0.47 1.48
-0.42 -0.46 1.58
-0.42 -0.45 1.54
-0.42 -0.44 1.64
-0.42 -0.43 1.66
-0.42 -0.42 1.79
-0.42 -0.41 1.44
-0.42 -0.4 1.64
-0.42 -0.39 1.8
-0.42 -0.38 1.59
-0.42 -0.37 1.9
-0.42 -0.36 1.64
-0.42 -0.35 1.57
-0.42 -0.34 1.71
-0.42 -0.33 1.78
-0.42 -0.32 1.53
-0.42 -0.31 1.49
-0.42 -0.3 1.65
-0.42 -0.29 1.82
-0.42 -0.28 1.82
-0.42 -0.27 1.81
-0.42 -0.26 2
-0.42 -0.25 1.73
-0.42 -0.24 1.82
-0.42 -0.23 1.91
-0.42 -0.22 1.81
-0.42 -0.21 2.05
-0.42 -0.2 2.15
-0.42 -0.19 1.87
-0.42 -0.18 1.7
-0.42 -0.17 1.72
-0.42 -0.16 1.75
-0.42 -0.15 1.73
-0.42 -0.14 1.93
-0.42 -0.13 2
-0.42 -0.12 2.04
-0.42 -0.11 1.78
-0.42 -0.1 2.1
-0.42 -0.09 1.8
-0.42 -0.08 2.2
-0.42 -0.07 2.05
-0.42 -0.06 1.86
-0.42 -0.05 1.86
-0.42 -0.04 1.91
-0.42 -0.03 1.95
-0.42 -0.02 1.96
-0.42 -0.01 1.94
-0.42 0 1.81
-0.42 0.01 1.94
-0.42 0.02 1.89
-0.42 0.03 1.6
-0.42 0.04 1.85
-0.42 0.05 1.94
-0.42 0.06 2.03
-0.42 0.07 1.86
-0.42 0.08 2.03
-0.42 0.09 1.87
-0.42 0.1 2.16
-0.42 0.11 1.96
-0.42 0.12 1.89
-0.42 0.13 1.96
-0.42 0.14 1.83
-0.42 0.15 1.79
-0.42 0.16 1.73
-0.42 0.17 1.78
-0.42 0.18 1.84
-0.42 0.19 1.61
-0.42 0.2 2.08
-0.42 0.21 1.74
-0.42 0.22 1.82
-0.42 0.23 1.84
-0.42 0.24 1.9
-0.42 0.25 1.95
-0.42 0.26 1.59
-0.42 0.27 1.64
-0.42 0.28 1.92
-0.42 0.29 1.73
-0.42 0.3 1.85
-0.42 0.31 1.73
-0.42 0.32 1.76
-0.42 0.33 1.7
-0.42 0.34 1.79
-0.42 0.35 1.72
-0.42 0.36 1.84
-0.42 0.37 1.67
-0.42 0.38 1.59
-0.42 0.39 1.67
-0.42 0.4 1.66
-0.42 0.41 1.61
-0.42 0.42 1.46
-0.42 0.43 1.75
-0.42 0.44 1.33
-0.42 0.45 1.45
-0.42 0.46 1.57
-0.42 0.47 1.63
-0.42 0.48 1.48
-0.42 0.49 1.57

-0.41 -0.5 1.51
-0.41 -0.49 1.5
-0.41 -0.48 1.39
-0.41 -0.47 1.64
-0.41 -0.46 1.67
-0.41 -0.45 1.64
-0.41 -0.44 1.7
-0.41 -0.43 1.66
-0.41 -0.42 1.69
-0.41 -0.41 1.46
-0.41 -0.4 1.87
-0.41 -0.39 1.86
-0.41 -0.38 1.63
-0.41 -0.37 1.5
-0.41 -0.36 1.71
-0.41 -0.35 1.75
-0.41 -0.34 1.72
-0.41 -0.33 1.71
-0.41 -0.32 1.81
-0.41 -0.31 1.87
-0.41 -0.3 1.82
-0.41 -0.29 1.85
-0.41 -0.28 1.68
-0.41 -0.27 1.83
-0.41 -0.26 1.84
-0.41 -0.25 1.95
-0.41 -0.24 1.91
-0.41 -0.23 1.86
-0.41 -0.22 1.82
-0.41 -0.21 2.02
-0.41 -0.2 2.07
-0.41 -0.19 1.82
-0.41 -0.18 1.9
-0.41 -0.17 1.85
-0.41 -0.16 1.8
-0.41 -0.15 1.82
-0.41 -0.14 1.81
-0.41 -0.13 1.86
-0.41 -0.12 2.27
-0.41 -0.11 1.81
-0.41 -0.1 1.92
-0.41 -0.09 2.03
-0.41 -0.08 2.11
-0.41 -0.07 2.04
-0.41 -0.06 1.78
-0.41 -0.05 2.01
-0.41 -0.04 2.03
-0.41 -0.03 2.04
-0.41 -0.02 2.08
-0.41 -0.01 2.11
-0.41 0 2.04
-0.41 0.01 2.1
-0.41 0.02 2
-0.41 0.03 2.36
-0.41 0.04 1.98
-0.41 0.05 1.99
-0.41 0.06 2.38
-0.41 0.07 2.09
-0.41 0.08 1.9
-0.41 0.09 1.9
-0.41 0.1 2
-0.41 0.11 1.77
-0.41 0.12 2.26
-0.41 0.13 1.78
-0.41 0.14 1.95
-0.41 0.15 2.01
-0.41 0.16 1.61
-0.41 0.17 1.86
-0.41 0.18 1.89
-0.41 0.19 2.08
-0.41 0.2 1.89
-0.41 0.21 1.86
-0.41 0.22 2.02
-0.41 0.23 1.95
-0.41 0.24 1.62
-0.41 0.25 1.87
-0.41 0.26 1.74
-0.41 0.27 1.82
-0.41 0.28 1.76
-0.41 0.29 1.7
-0.41 0.3 1.86
-0.41 0.31 1.78
-0.41 0.32 1.56
-0.41 0.33 1.97
-0.41 0.34 1.77
-0.41 0.35 1.78
-0.41 0.36 1.65
-0.41 0.37 1.91
-0.41 0.38 1.67
-0.41 0.39 1.73
-0.41 0.4 1.54
-0.41 0.41 1.69
-0.41 0.42 1.58
-0.41 0.43 1.67
-0.41 0.44 1.54
-0.41 0.45 1.55
-0.41 0.46 1.56
-0.41 0.47 1.52
-0.41 0.48 1.67
-0.41 0.49 1.48

-0.4 -0.5 1.85
-0.4 -0.49 1.29
-0.4 -0.48 1.48
-0.4 -0.47 1.4
-0.4 -0.46 1.56
-0.4 -0.45 1.78
-0.4 -0.44 1.5
-0.4 -0.43 1.76
-0.4 -0.42 1.74
-0.4 -0.41 1.83
-0.4 -0.4 1.43
-0.4 -0.39 1.5
-0.4 -0.38 1.71
-0.4 -0.37 1.94
-0.4 -0.36 1.6
-0.4 -0.35 1.92
-0.4 -0.34 1.72
-0.4 -0.33 1.87
-0.4 -0.32 1.81
-0.4 -0.31 1.77
-0.4 -0.3 1.77
-0.4 -0.29 1.67
-0.4 -0.28 1.89
-0.4 -0.27 1.85
-0.4 -0.26 1.73
-0.4 -0.25 1.78
-0.4 -0.24 1.89
-0.4 -0.23 2.2
-0.4 -0.22 1.87
-0.4 -0.21 1.63
-0.4 -0.2 1.9
-0.4 -0.19 1.84
-0.4 -0.18 1.87
-0.4 -0.17 2.09
-0.4 -0.16 1.87
-0.4 -0.15 2.18
-0.4 -0.14 1.93
